zip,state_abbv,county,city,cz,moisture_regime_name,moisture_regime
29594,SC,Marlboro County,Tatum,3,moist,
29596,SC,Marlboro County,Wallace,3,moist,
29597,SC,Horry County,North Myrtle Beach,3,moist,
29598,SC,Horry County,North Myrtle Beach,3,moist,
29601,SC,Greenville County,Greenville,3,moist,
29602,SC,Greenville County,Greenville,3,moist,
29603,SC,Greenville County,Greenville,3,moist,
29604,SC,Greenville County,Greenville,3,moist,
29605,SC,Greenville County,Greenville,3,moist,
29606,SC,Greenville County,Greenville,3,moist,
29607,SC,Greenville County,Greenville,3,moist,
29608,SC,Greenville County,Greenville,3,moist,
29609,SC,Greenville County,Greenville,3,moist,
29610,SC,Greenville County,Greenville,3,moist,
29611,SC,Greenville County,Greenville,3,moist,
29612,SC,Greenville County,Greenville,3,moist,
29613,SC,Greenville County,Greenville,3,moist,
29614,SC,Greenville County,Greenville,3,moist,
29615,SC,Greenville County,Greenville,3,moist,
29616,SC,Greenville County,Greenville,3,moist,
29617,SC,Greenville County,Greenville,3,moist,
29620,SC,Abbeville County,Abbeville,3,moist,
29621,SC,Anderson County,Anderson,3,moist,
29622,SC,Anderson County,Anderson,3,moist,
29623,SC,Anderson County,Anderson,3,moist,
29624,SC,Anderson County,Anderson,3,moist,
29625,SC,Anderson County,Anderson,3,moist,
29626,SC,Anderson County,Anderson,3,moist,
29627,SC,Anderson County,Belton,3,moist,
29628,SC,Abbeville County,Calhoun Falls,3,moist,
29630,SC,Pickens County,Central,3,moist,
29631,SC,Pickens County,Clemson,3,moist,
29632,SC,Pickens County,Clemson,3,moist,
29633,SC,Pickens County,Clemson,3,moist,
29634,SC,Pickens County,Clemson,3,moist,
29635,SC,Greenville County,Cleveland,3,moist,
29636,SC,Greenville County,Conestee,3,moist,
29638,SC,Abbeville County,Donalds,3,moist,
29639,SC,Abbeville County,Due West,3,moist,
29640,SC,Pickens County,Easley,3,moist,
29641,SC,Pickens County,Easley,3,moist,
29642,SC,Pickens County,Easley,3,moist,
29643,SC,Oconee County,Fair Play,3,moist,
29644,SC,Greenville County,Fountain Inn,3,moist,
29645,SC,Laurens County,Gray Court,3,moist,
29646,SC,Greenwood County,Greenwood,3,moist,
29647,SC,Greenwood County,Greenwood,3,moist,
29648,SC,Greenwood County,Greenwood,3,moist,
29649,SC,Greenwood County,Greenwood,3,moist,
29650,SC,Greenville County,Greer,3,moist,
29651,SC,Greenville County,Greer,3,moist,
29652,SC,Greenville County,Greer,3,moist,
29653,SC,Greenwood County,Hodges,3,moist,
29654,SC,Anderson County,Honea Path,3,moist,
29655,SC,Anderson County,Iva,3,moist,
29656,SC,Anderson County,La France,3,moist,
29657,SC,Pickens County,Liberty,3,moist,
29658,SC,Oconee County,Long Creek,3,moist,
29661,SC,Greenville County,Marietta,3,moist,
29662,SC,Greenville County,Mauldin,3,moist,
29664,SC,Oconee County,Mountain Rest,3,moist,
29665,SC,Oconee County,Newry,3,moist,
29666,SC,Greenwood County,Ninety Six,3,moist,
29667,SC,Pickens County,Norris,3,moist,
29669,SC,Anderson County,Pelzer,3,moist,
29670,SC,Anderson County,Pendleton,3,moist,
29671,SC,Pickens County,Pickens,3,moist,
29672,SC,Oconee County,Seneca,3,moist,
29673,SC,Greenville County,Piedmont,3,moist,
29675,SC,Oconee County,Richland,3,moist,
29676,SC,Oconee County,Salem,3,moist,
29677,SC,Anderson County,Sandy Springs,3,moist,
29678,SC,Oconee County,Seneca,3,moist,
29679,SC,Oconee County,Seneca,3,moist,
29680,SC,Greenville County,Simpsonville,3,moist,
29681,SC,Greenville County,Simpsonville,3,moist,
29682,SC,Pickens County,Six Mile,3,moist,
29683,SC,Greenville County,Slater,3,moist,
29684,SC,Anderson County,Starr,3,moist,
29685,SC,Pickens County,Sunset,3,moist,
29686,SC,Oconee County,Tamassee,3,moist,
29687,SC,Greenville County,Taylors,3,moist,
29688,SC,Greenville County,Tigerville,3,moist,
29689,SC,Anderson County,Townville,3,moist,
29690,SC,Greenville County,Travelers Rest,3,moist,
29691,SC,Oconee County,Walhalla,3,moist,
29692,SC,Greenwood County,Ware Shoals,3,moist,
29693,SC,Oconee County,Westminster,3,moist,
29696,SC,Oconee County,West Union,3,moist,
29697,SC,Anderson County,Williamston,3,moist,
29702,SC,Cherokee County,Blacksburg,3,moist,
29703,SC,York County,Bowling Green,3,moist,
29704,SC,York County,Catawba,3,moist,
29706,SC,Chester County,Chester,3,moist,
29707,SC,Lancaster County,Fort Mill,3,moist,
29708,SC,York County,Fort Mill,3,moist,
29709,SC,Chesterfield County,Chesterfield,3,moist,
29710,SC,York County,Clover,3,moist,
29712,SC,Chester County,Edgemoor,3,moist,
29714,SC,Chester County,Fort Lawn,3,moist,
29715,SC,York County,Fort Mill,3,moist,
29716,SC,York County,Fort Mill,3,moist,
29717,SC,York County,Hickory Grove,3,moist,
29718,SC,Chesterfield County,Jefferson,3,moist,
29720,SC,Lancaster County,Lancaster,3,moist,
29721,SC,Lancaster County,Lancaster,3,moist,
29726,SC,York County,Mc Connells,3,moist,
29727,SC,Chesterfield County,Mount Croghan,3,moist,
29728,SC,Chesterfield County,Pageland,3,moist,
29729,SC,Chester County,Richburg,3,moist,
29730,SC,York County,Rock Hill,3,moist,
29731,SC,York County,Rock Hill,3,moist,
29732,SC,York County,Rock Hill,3,moist,
29733,SC,York County,Rock Hill,3,moist,
29741,SC,Chesterfield County,Ruby,3,moist,
29742,SC,York County,Sharon,3,moist,
29743,SC,York County,Smyrna,3,moist,
29744,SC,Lancaster County,Van Wyck,3,moist,
29745,SC,York County,York,3,moist,
29801,SC,Aiken County,Aiken,3,moist,
29802,SC,Aiken County,Aiken,3,moist,
29803,SC,Aiken County,Aiken,3,moist,
29804,SC,Aiken County,Aiken,3,moist,
29805,SC,Aiken County,Aiken,3,moist,
29808,SC,Aiken County,Aiken,3,moist,
29809,SC,Aiken County,New Ellenton,3,moist,
29810,SC,Allendale County,Allendale,3,moist,
29812,SC,Barnwell County,Barnwell,3,moist,
29813,SC,Barnwell County,Hilda,3,moist,
29816,SC,Aiken County,Bath,3,moist,
29817,SC,Barnwell County,Blackville,3,moist,
29819,SC,Greenwood County,Bradley,3,moist,
29821,SC,Mccormick County,Clarks Hill,3,moist,
29822,SC,Aiken County,Clearwater,3,moist,
29824,SC,Edgefield County,Edgefield,3,moist,
29826,SC,Barnwell County,Elko,3,moist,
29827,SC,Allendale County,Fairfax,3,moist,
29828,SC,Aiken County,Gloverville,3,moist,
29829,SC,Aiken County,Graniteville,3,moist,
29831,SC,Aiken County,Jackson,3,moist,
29832,SC,Edgefield County,Johnston,3,moist,
29834,SC,Aiken County,Langley,3,moist,
29835,SC,Mccormick County,Mc Cormick,3,moist,
29836,SC,Allendale County,Martin,3,moist,
29838,SC,Mccormick County,Modoc,3,moist,
29839,SC,Aiken County,Montmorenci,3,moist,
29840,SC,Mccormick County,Mount Carmel,3,moist,
29841,SC,Aiken County,North Augusta,3,moist,
29842,SC,Aiken County,Beech Island,3,moist,
29843,SC,Bamberg County,Olar,3,moist,
29845,SC,Mccormick County,Plum Branch,3,moist,
29846,SC,Allendale County,Sycamore,3,moist,
29847,SC,Edgefield County,Trenton,3,moist,
29848,SC,Greenwood County,Troy,3,moist,
29849,SC,Allendale County,Ulmer,3,moist,
29851,SC,Aiken County,Warrenville,3,moist,
29853,SC,Barnwell County,Williston,3,moist,
29856,SC,Aiken County,Windsor,3,moist,
29860,SC,Edgefield County,North Augusta,3,moist,
29861,SC,Aiken County,North Augusta,3,moist,
29901,SC,Beaufort County,Beaufort,3,moist,
29902,SC,Beaufort County,Beaufort,3,moist,
29903,SC,Beaufort County,Beaufort,3,moist,
29904,SC,Beaufort County,Beaufort,3,moist,
29905,SC,Beaufort County,Parris Island,3,moist,
29906,SC,Beaufort County,Beaufort,3,moist,
29907,SC,Beaufort County,Beaufort,3,moist,
29909,SC,Beaufort County,Okatie,3,moist,
29910,SC,Beaufort County,Bluffton,3,moist,
29911,SC,Hampton County,Brunson,3,moist,
29912,SC,Jasper County,Coosawhatchie,3,moist,
29914,SC,Beaufort County,Dale,3,moist,
29915,SC,Beaufort County,Daufuskie Island,3,moist,
29916,SC,Hampton County,Early Branch,3,moist,
29918,SC,Hampton County,Estill,3,moist,
29920,SC,Beaufort County,Saint Helena Island,3,moist,
29921,SC,Hampton County,Furman,3,moist,
29922,SC,Hampton County,Garnett,3,moist,
29923,SC,Hampton County,Gifford,3,moist,
29924,SC,Hampton County,Hampton,3,moist,
29925,SC,Beaufort County,Hilton Head Island,3,moist,
29926,SC,Beaufort County,Hilton Head Island,3,moist,
29927,SC,Jasper County,Hardeeville,3,moist,
29928,SC,Beaufort County,Hilton Head Island,3,moist,
29929,SC,Colleton County,Islandton,3,moist,
29931,SC,Beaufort County,Lobeco,3,moist,
29932,SC,Hampton County,Luray,3,moist,
29934,SC,Jasper County,Pineland,3,moist,
29935,SC,Beaufort County,Port Royal,3,moist,
29936,SC,Jasper County,Ridgeland,3,moist,
29938,SC,Beaufort County,Hilton Head Island,3,moist,
29939,SC,Hampton County,Scotia,3,moist,
29940,SC,Beaufort County,Seabrook,3,moist,
29941,SC,Beaufort County,Sheldon,3,moist,
29943,SC,Jasper County,Tillman,3,moist,
29944,SC,Hampton County,Varnville,3,moist,
29945,SC,Hampton County,Yemassee,3,moist,
30002,GA,Dekalb County,Avondale Estates,3,moist,
30003,GA,Gwinnett County,Norcross,3,moist,
30004,GA,Fulton County,Alpharetta,3,moist,
30005,GA,Fulton County,Alpharetta,3,moist,
30006,GA,Cobb County,Marietta,3,moist,
30007,GA,Cobb County,Marietta,3,moist,
30008,GA,Cobb County,Marietta,3,moist,
30009,GA,Fulton County,Alpharetta,3,moist,
30010,GA,Gwinnett County,Norcross,3,moist,
30011,GA,Barrow County,Auburn,3,moist,
30012,GA,Rockdale County,Conyers,3,moist,
30013,GA,Rockdale County,Conyers,3,moist,
30014,GA,Newton County,Covington,3,moist,
30015,GA,Newton County,Covington,3,moist,
30016,GA,Newton County,Covington,3,moist,
30017,GA,Gwinnett County,Grayson,3,moist,
30018,GA,Walton County,Jersey,3,moist,
30019,GA,Gwinnett County,Dacula,3,moist,
30021,GA,Dekalb County,Clarkston,3,moist,
30022,GA,Fulton County,Alpharetta,3,moist,
30023,GA,Fulton County,Alpharetta,3,moist,
30024,GA,Gwinnett County,Suwanee,3,moist,
30025,GA,Walton County,Social Circle,3,moist,
30026,GA,Gwinnett County,North Metro,3,moist,
30028,GA,Forsyth County,Cumming,3,moist,
30029,GA,Gwinnett County,North Metro,3,moist,
30030,GA,Dekalb County,Decatur,3,moist,
30031,GA,Dekalb County,Decatur,3,moist,
30032,GA,Dekalb County,Decatur,3,moist,
30033,GA,Dekalb County,Decatur,3,moist,
30034,GA,Dekalb County,Decatur,3,moist,
30035,GA,Dekalb County,Decatur,3,moist,
30036,GA,Dekalb County,Decatur,3,moist,
30037,GA,Dekalb County,Decatur,3,moist,
30038,GA,Dekalb County,Lithonia,3,moist,
30039,GA,Gwinnett County,Snellville,3,moist,
30040,GA,Forsyth County,Cumming,3,moist,
30041,GA,Forsyth County,Cumming,3,moist,
30042,GA,Gwinnett County,Lawrenceville,3,moist,
30043,GA,Gwinnett County,Lawrenceville,3,moist,
30044,GA,Gwinnett County,Lawrenceville,3,moist,
30045,GA,Gwinnett County,Lawrenceville,3,moist,
30046,GA,Gwinnett County,Lawrenceville,3,moist,
30047,GA,Gwinnett County,Lilburn,3,moist,
30048,GA,Gwinnett County,Lilburn,3,moist,
30049,GA,Gwinnett County,Lawrenceville,3,moist,
30052,GA,Walton County,Loganville,3,moist,
30054,GA,Newton County,Oxford,3,moist,
30055,GA,Newton County,Mansfield,3,moist,
30056,GA,Newton County,Newborn,3,moist,
30058,GA,Dekalb County,Lithonia,3,moist,
30060,GA,Cobb County,Marietta,3,moist,
30061,GA,Cobb County,Marietta,3,moist,
30062,GA,Cobb County,Marietta,3,moist,
30063,GA,Cobb County,Marietta,3,moist,
30064,GA,Cobb County,Marietta,3,moist,
30065,GA,Cobb County,Marietta,3,moist,
30066,GA,Cobb County,Marietta,3,moist,
30067,GA,Cobb County,Marietta,3,moist,
30068,GA,Cobb County,Marietta,3,moist,
30069,GA,Cobb County,Marietta,3,moist,
30070,GA,Newton County,Porterdale,3,moist,
30071,GA,Gwinnett County,Norcross,3,moist,
30072,GA,Dekalb County,Pine Lake,3,moist,
30074,GA,Dekalb County,Redan,3,moist,
30075,GA,Fulton County,Roswell,3,moist,
30076,GA,Fulton County,Roswell,3,moist,
30077,GA,Fulton County,Roswell,3,moist,
30078,GA,Gwinnett County,Snellville,3,moist,
30079,GA,Dekalb County,Scottdale,3,moist,
30080,GA,Cobb County,Smyrna,3,moist,
30081,GA,Cobb County,Smyrna,3,moist,
30082,GA,Cobb County,Smyrna,3,moist,
30083,GA,Dekalb County,Stone Mountain,3,moist,
30084,GA,Dekalb County,Tucker,3,moist,
30085,GA,Dekalb County,Tucker,3,moist,
30086,GA,Dekalb County,Stone Mountain,3,moist,
30087,GA,Dekalb County,Stone Mountain,3,moist,
30088,GA,Dekalb County,Stone Mountain,3,moist,
30090,GA,Cobb County,Marietta,3,moist,
30091,GA,Gwinnett County,Norcross,3,moist,
30092,GA,Gwinnett County,Peachtree Corners,3,moist,
30093,GA,Gwinnett County,Norcross,3,moist,
30094,GA,Rockdale County,Conyers,3,moist,
30095,GA,Gwinnett County,Duluth,3,moist,
30096,GA,Gwinnett County,Duluth,3,moist,
30097,GA,Fulton County,Duluth,3,moist,
30098,GA,Fulton County,Duluth,3,moist,
30099,GA,Gwinnett County,Duluth,3,moist,
30101,GA,Cobb County,Acworth,3,moist,
30102,GA,Cherokee County,Acworth,3,moist,
30103,GA,Bartow County,Adairsville,3,moist,
30104,GA,Polk County,Aragon,3,moist,
30105,GA,Floyd County,Armuchee,4,moist,
30106,GA,Cobb County,Austell,3,moist,
30107,GA,Cherokee County,Ball Ground,3,moist,
30108,GA,Carroll County,Bowdon,3,moist,
30109,GA,Carroll County,Bowdon Junction,3,moist,
30110,GA,Haralson County,Bremen,3,moist,
30111,GA,Cobb County,Clarkdale,3,moist,
30112,GA,Carroll County,Carrollton,3,moist,
30113,GA,Haralson County,Buchanan,3,moist,
30114,GA,Cherokee County,Canton,3,moist,
30115,GA,Cherokee County,Canton,3,moist,
30116,GA,Carroll County,Carrollton,3,moist,
30117,GA,Carroll County,Carrollton,3,moist,
30118,GA,Carroll County,Carrollton,3,moist,
30119,GA,Carroll County,Carrollton,3,moist,
30120,GA,Bartow County,Cartersville,3,moist,
30121,GA,Bartow County,Cartersville,3,moist,
30122,GA,Douglas County,Lithia Springs,3,moist,
30123,GA,Bartow County,Cassville,3,moist,
30124,GA,Floyd County,Cave Spring,4,moist,
30125,GA,Polk County,Cedartown,3,moist,
30126,GA,Cobb County,Mableton,3,moist,
30127,GA,Cobb County,Powder Springs,3,moist,
30129,GA,Floyd County,Coosa,4,moist,
30132,GA,Paulding County,Dallas,3,moist,
30133,GA,Douglas County,Douglasville,3,moist,
30134,GA,Douglas County,Douglasville,3,moist,
30135,GA,Douglas County,Douglasville,3,moist,
30137,GA,Bartow County,Emerson,3,moist,
30138,GA,Polk County,Esom Hill,3,moist,
30139,GA,Gordon County,Fairmount,4,moist,
30140,GA,Haralson County,Felton,3,moist,
30141,GA,Paulding County,Hiram,3,moist,
30142,GA,Cherokee County,Holly Springs,3,moist,
30143,GA,Pickens County,Jasper,4,moist,
30144,GA,Cobb County,Kennesaw,3,moist,
30145,GA,Bartow County,Kingston,3,moist,
30146,GA,Cherokee County,Lebanon,3,moist,
30147,GA,Floyd County,Lindale,4,moist,
30148,GA,Pickens County,Marble Hill,4,moist,
30149,GA,Floyd County,Mount Berry,4,moist,
30150,GA,Carroll County,Mount Zion,3,moist,
30151,GA,Cherokee County,Nelson,3,moist,
30152,GA,Cobb County,Kennesaw,3,moist,
30153,GA,Polk County,Rockmart,3,moist,
30154,GA,Douglas County,Douglasville,3,moist,
30156,GA,Cobb County,Kennesaw,3,moist,
30157,GA,Paulding County,Dallas,3,moist,
30160,GA,Cobb County,Kennesaw,3,moist,
30161,GA,Floyd County,Rome,4,moist,
30162,GA,Floyd County,Rome,4,moist,
30163,GA,Floyd County,Rome,4,moist,
30164,GA,Floyd County,Rome,4,moist,
30165,GA,Floyd County,Rome,4,moist,
30168,GA,Cobb County,Austell,3,moist,
30169,GA,Cherokee County,Canton,3,moist,
30170,GA,Carroll County,Roopville,3,moist,
30171,GA,Bartow County,Rydal,3,moist,
30172,GA,Floyd County,Shannon,4,moist,
30173,GA,Floyd County,Silver Creek,4,moist,
30175,GA,Pickens County,Talking Rock,4,moist,
30176,GA,Haralson County,Tallapoosa,3,moist,
30177,GA,Pickens County,Tate,4,moist,
30178,GA,Bartow County,Taylorsville,3,moist,
30179,GA,Carroll County,Temple,3,moist,
30180,GA,Carroll County,Villa Rica,3,moist,
30182,GA,Haralson County,Waco,3,moist,
30183,GA,Cherokee County,Waleska,3,moist,
30184,GA,Bartow County,White,3,moist,
30185,GA,Carroll County,Whitesburg,3,moist,
30187,GA,Douglas County,Winston,3,moist,
30188,GA,Cherokee County,Woodstock,3,moist,
30189,GA,Cherokee County,Woodstock,3,moist,
30204,GA,Lamar County,Barnesville,3,moist,
30205,GA,Fayette County,Brooks,3,moist,
30206,GA,Pike County,Concord,3,moist,
30212,GA,Spalding County,Experiment,3,moist,
30213,GA,Fulton County,Fairburn,3,moist,
30214,GA,Fayette County,Fayetteville,3,moist,
30215,GA,Fayette County,Fayetteville,3,moist,
30216,GA,Butts County,Flovilla,3,moist,
30217,GA,Heard County,Franklin,3,moist,
30218,GA,Meriwether County,Gay,3,moist,
30220,GA,Coweta County,Grantville,3,moist,
30222,GA,Meriwether County,Greenville,3,moist,
30223,GA,Spalding County,Griffin,3,moist,
30224,GA,Spalding County,Griffin,3,moist,
30228,GA,Henry County,Hampton,3,moist,
30229,GA,Coweta County,Haralson,3,moist,
30230,GA,Troup County,Hogansville,3,moist,
30233,GA,Butts County,Jackson,3,moist,
30234,GA,Butts County,Jenkinsburg,3,moist,
30236,GA,Clayton County,Jonesboro,3,moist,
30237,GA,Clayton County,Jonesboro,3,moist,
30238,GA,Clayton County,Jonesboro,3,moist,
30240,GA,Troup County,Lagrange,3,moist,
30241,GA,Troup County,Lagrange,3,moist,
30248,GA,Henry County,Locust Grove,3,moist,
30250,GA,Clayton County,Lovejoy,3,moist,
30251,GA,Meriwether County,Luthersville,3,moist,
30252,GA,Henry County,Mcdonough,3,moist,
30253,GA,Henry County,Mcdonough,3,moist,
30256,GA,Pike County,Meansville,3,moist,
30257,GA,Lamar County,Milner,3,moist,
30258,GA,Pike County,Molena,3,moist,
30259,GA,Coweta County,Moreland,3,moist,
30260,GA,Clayton County,Morrow,3,moist,
30261,GA,Troup County,Lagrange,3,moist,
30263,GA,Coweta County,Newnan,3,moist,
30264,GA,Coweta County,Newnan,3,moist,
30265,GA,Coweta County,Newnan,3,moist,
30266,GA,Spalding County,Orchard Hill,3,moist,
30268,GA,Fulton County,Palmetto,3,moist,
30269,GA,Fayette County,Peachtree City,3,moist,
30271,GA,Coweta County,Newnan,3,moist,
30272,GA,Fulton County,Red Oak,3,moist,
30273,GA,Clayton County,Rex,3,moist,
30274,GA,Clayton County,Riverdale,3,moist,
30275,GA,Coweta County,Sargent,3,moist,
30276,GA,Coweta County,Senoia,3,moist,
30277,GA,Coweta County,Sharpsburg,3,moist,
30281,GA,Henry County,Stockbridge,3,moist,
30284,GA,Spalding County,Sunny Side,3,moist,
30285,GA,Upson County,The Rock,3,moist,
30286,GA,Upson County,Thomaston,3,moist,
30287,GA,Clayton County,Morrow,3,moist,
30288,GA,Clayton County,Conley,3,moist,
30289,GA,Coweta County,Turin,3,moist,
30290,GA,Fayette County,Tyrone,3,moist,
30291,GA,Fulton County,Union City,3,moist,
30292,GA,Pike County,Williamson,3,moist,
30293,GA,Meriwether County,Woodbury,3,moist,
30294,GA,Dekalb County,Ellenwood,3,moist,
30295,GA,Pike County,Zebulon,3,moist,
30296,GA,Clayton County,Riverdale,3,moist,
30297,GA,Clayton County,Forest Park,3,moist,
30298,GA,Clayton County,Forest Park,3,moist,
30301,GA,Fulton County,Atlanta,3,moist,
30302,GA,Fulton County,Atlanta,3,moist,
30303,GA,Fulton County,Atlanta,3,moist,
30304,GA,Fulton County,Atlanta,3,moist,
30305,GA,Fulton County,Atlanta,3,moist,
30306,GA,Fulton County,Atlanta,3,moist,
30307,GA,Fulton County,Atlanta,3,moist,
30308,GA,Fulton County,Atlanta,3,moist,
30309,GA,Fulton County,Atlanta,3,moist,
30310,GA,Fulton County,Atlanta,3,moist,
30311,GA,Fulton County,Atlanta,3,moist,
30312,GA,Fulton County,Atlanta,3,moist,
30313,GA,Fulton County,Atlanta,3,moist,
30314,GA,Fulton County,Atlanta,3,moist,
30315,GA,Fulton County,Atlanta,3,moist,
30316,GA,Fulton County,Atlanta,3,moist,
30317,GA,Dekalb County,Atlanta,3,moist,
30318,GA,Fulton County,Atlanta,3,moist,
30319,GA,Dekalb County,Atlanta,3,moist,
30320,GA,Fulton County,Atlanta,3,moist,
30321,GA,Fulton County,Atlanta,3,moist,
30322,GA,Dekalb County,Atlanta,3,moist,
30324,GA,Fulton County,Atlanta,3,moist,
30325,GA,Fulton County,Atlanta,3,moist,
30326,GA,Fulton County,Atlanta,3,moist,
30327,GA,Fulton County,Atlanta,3,moist,
30328,GA,Fulton County,Atlanta,3,moist,
30329,GA,Dekalb County,Atlanta,3,moist,
30331,GA,Fulton County,Atlanta,3,moist,
30332,GA,Fulton County,Atlanta,3,moist,
30333,GA,Dekalb County,Atlanta,3,moist,
30334,GA,Fulton County,Atlanta,3,moist,
30336,GA,Fulton County,Atlanta,3,moist,
30337,GA,Fulton County,Atlanta,3,moist,
30338,GA,Dekalb County,Atlanta,3,moist,
30339,GA,Cobb County,Atlanta,3,moist,
30340,GA,Dekalb County,Atlanta,3,moist,
